entity	id
ENSG00000086475	46732
ENSG00000086504	46733
ENSG00000086544	46734
ENSG00000086548	46735
ENSG00000086589	46736
ENSG00000086598	46737
ENSG00000086619	46738
ENSG00000086666	46739
ENSG00000086696	46740
ENSG00000086712	46741
ENSG00000086717	46742
ENSG00000086730	46743
ENSG00000086758	46744
ENSG00000086827	46745
ENSG00000086848	46746
ENSG00000086967	46747
ENSG00000086991	46748
ENSG00000087008	46749
ENSG00000087053	46750
ENSG00000087074	46751
ENSG00000087076	46752
ENSG00000087077	46753
ENSG00000087085	46754
ENSG00000087086	46755
ENSG00000087087	46756
ENSG00000087088	46757
ENSG00000087095	46758
ENSG00000087111	46759
ENSG00000087116	46760
ENSG00000087152	46761
ENSG00000087157	46762
ENSG00000087191	46763
ENSG00000087206	46764
ENSG00000087237	46765
ENSG00000087245	46766
ENSG00000087250	46767
ENSG00000087253	46768
ENSG00000087258	46769
ENSG00000087263	46770
ENSG00000087269	46771
ENSG00000087274	46772
ENSG00000087299	46773
ENSG00000087301	46774
ENSG00000087302	46775
ENSG00000087303	46776
ENSG00000087365	46777
ENSG00000087448	46778
ENSG00000087460	46779
ENSG00000087470	46780
ENSG00000087494	46781
ENSG00000087510	46782
ENSG00000087586	46783
ENSG00000087842	46784
ENSG00000088002	46785
ENSG00000088035	46786
ENSG00000088038	46787
ENSG00000088053	46788
ENSG00000088179	46789
ENSG00000088247	46790
ENSG00000088256	46791
ENSG00000088298	46792
ENSG00000088305	46793
ENSG00000088325	46794
ENSG00000088367	46795
ENSG00000088386	46796
ENSG00000088387	46797
ENSG00000088451	46798
ENSG00000088538	46799
ENSG00000088682	46800
ENSG00000088727	46801
ENSG00000088756	46802
ENSG00000088766	46803
ENSG00000088782	46804
ENSG00000088808	46805
ENSG00000088826	46806
ENSG00000088827	46807
ENSG00000088832	46808
ENSG00000088833	46809
ENSG00000088836	46810
ENSG00000088876	46811
ENSG00000088881	46812
ENSG00000088888	46813
ENSG00000088926	46814
ENSG00000088930	46815
ENSG00000088970	46816
ENSG00000088986	46817
ENSG00000089006	46818
ENSG00000089009	46819
ENSG00000089012	46820
ENSG00000089022	46821
ENSG00000089041	46822
ENSG00000089048	46823
ENSG00000089050	46824
ENSG00000089053	46825
ENSG00000089057	46826
ENSG00000089060	46827
ENSG00000089063	46828
ENSG00000089094	46829
ENSG00000089123	46830
ENSG00000089127	46831
ENSG00000089154	46832
ENSG00000089157	46833
ENSG00000089159	46834
ENSG00000089163	46835
ENSG00000089169	46836
ENSG00000089177	46837
ENSG00000089195	46838
ENSG00000089199	46839
ENSG00000089220	46840
ENSG00000089225	46841
ENSG00000089234	46842
ENSG00000089250	46843
ENSG00000089280	46844
ENSG00000089327	46845
ENSG00000089335	46846
ENSG00000089356	46847
ENSG00000089472	46848
ENSG00000089505	46849
ENSG00000089558	46850
ENSG00000089597	46851
ENSG00000089639	46852
ENSG00000089682	46853
ENSG00000089685	46854
ENSG00000089692	46855
ENSG00000089693	46856
ENSG00000089723	46857
ENSG00000089775	46858
ENSG00000089818	46859
ENSG00000089820	46860
ENSG00000089902	46861
ENSG00000090006	46862
ENSG00000090013	46863
ENSG00000090020	46864
ENSG00000090054	46865
ENSG00000090060	46866
ENSG00000090061	46867
ENSG00000090097	46868
ENSG00000090104	46869
ENSG00000090263	46870
ENSG00000090266	46871
ENSG00000090273	46872
ENSG00000090316	46873
ENSG00000090339	46874
ENSG00000090372	46875
ENSG00000090376	46876
ENSG00000090382	46877
ENSG00000090402	46878
ENSG00000090432	46879
ENSG00000090447	46880
ENSG00000090470	46881
ENSG00000090512	46882
ENSG00000090520	46883
ENSG00000090530	46884
ENSG00000090534	46885
ENSG00000090554	46886
ENSG00000090565	46887
ENSG00000090581	46888
ENSG00000090612	46889
ENSG00000090615	46890
ENSG00000090621	46891
ENSG00000090659	46892
ENSG00000090661	46893
ENSG00000090674	46894
ENSG00000090686	46895
ENSG00000090776	46896
ENSG00000090857	46897
ENSG00000090861	46898
ENSG00000090863	46899
ENSG00000090889	46900
ENSG00000090905	46901
ENSG00000090924	46902
ENSG00000090932	46903
ENSG00000090971	46904
ENSG00000090975	46905
ENSG00000090989	46906
ENSG00000091009	46907
ENSG00000091039	46908
ENSG00000091073	46909
ENSG00000091106	46910
ENSG00000091127	46911
ENSG00000091128	46912
ENSG00000091129	46913
ENSG00000091136	46914
ENSG00000091137	46915
ENSG00000091138	46916
ENSG00000091140	46917
ENSG00000091164	46918
ENSG00000091181	46919
ENSG00000091262	46920
ENSG00000091317	46921
ENSG00000091409	46922
ENSG00000091428	46923
ENSG00000091436	46924
ENSG00000091483	46925
ENSG00000091513	46926
ENSG00000091536	46927
ENSG00000091542	46928
ENSG00000091583	46929
ENSG00000091592	46930
ENSG00000091622	46931
ENSG00000091640	46932
ENSG00000091651	46933
ENSG00000091656	46934
ENSG00000091664	46935
ENSG00000091704	46936
ENSG00000091732	46937
ENSG00000091831	46938
ENSG00000091844	46939
ENSG00000091879	46940
ENSG00000091972	46941
ENSG00000091986	46942
ENSG00000092009	46943
ENSG00000092010	46944
ENSG00000092020	46945
ENSG00000092036	46946
ENSG00000092054	46947
ENSG00000092067	46948
ENSG00000092068	46949
ENSG00000092094	46950
ENSG00000092096	46951
ENSG00000092098	46952
ENSG00000092108	46953
ENSG00000092140	46954
ENSG00000092148	46955
ENSG00000092199	46956
ENSG00000092200	46957
ENSG00000092201	46958
ENSG00000092203	46959
ENSG00000092208	46960
ENSG00000092295	46961
ENSG00000092330	46962
ENSG00000092421	46963
ENSG00000092439	46964
ENSG00000092445	46965
ENSG00000092470	46966
ENSG00000092529	46967
ENSG00000092531	46968
ENSG00000092607	46969
ENSG00000092621	46970
ENSG00000092758	46971
ENSG00000092820	46972
ENSG00000092841	46973
ENSG00000092847	46974
ENSG00000092850	46975
ENSG00000092853	46976
ENSG00000092871	46977
ENSG00000092929	46978
ENSG00000092964	46979
ENSG00000092969	46980
ENSG00000093000	46981
ENSG00000093009	46982
ENSG00000093010	46983
ENSG00000093072	46984
ENSG00000093144	46985
ENSG00000093183	46986
ENSG00000093217	46987
ENSG00000094631	46988
ENSG00000094661	46989
ENSG00000094755	46990
ENSG00000094796	46991
ENSG00000094804	46992
ENSG00000094841	46993
ENSG00000094880	46994
ENSG00000094914	46995
ENSG00000094916	46996
ENSG00000094963	46997
ENSG00000095002	46998
ENSG00000095015	46999
ENSG00000095059	47000
ENSG00000095139	47001
ENSG00000095209	47002
ENSG00000095261	47003
ENSG00000095303	47004
ENSG00000095319	47005
ENSG00000095321	47006
ENSG00000095370	47007
ENSG00000095380	47008
ENSG00000095383	47009
ENSG00000095397	47010
ENSG00000095464	47011
ENSG00000095585	47012
ENSG00000095587	47013
ENSG00000095596	47014
ENSG00000095627	47015
ENSG00000095637	47016
ENSG00000095739	47017
ENSG00000095752	47018
ENSG00000095777	47019
ENSG00000095787	47020
ENSG00000095794	47021
ENSG00000095906	47022
ENSG00000095917	47023
ENSG00000095932	47024
ENSG00000095951	47025
ENSG00000095970	47026
ENSG00000095981	47027
ENSG00000096006	47028
ENSG00000096060	47029
ENSG00000096063	47030
ENSG00000096070	47031
ENSG00000096080	47032
ENSG00000096088	47033
ENSG00000096093	47034
ENSG00000096150	47035
ENSG00000096155	47036
ENSG00000096171	47037
ENSG00000096264	47038
ENSG00000096384	47039
ENSG00000096395	47040
ENSG00000096401	47041
ENSG00000096433	47042
ENSG00000096654	47043
ENSG00000096696	47044
ENSG00000096717	47045
ENSG00000096872	47046
ENSG00000096968	47047
ENSG00000096996	47048
ENSG00000097007	47049
ENSG00000097021	47050
ENSG00000097033	47051
ENSG00000097046	47052
ENSG00000097096	47053
ENSG00000099139	47054
ENSG00000099194	47055
ENSG00000099203	47056
ENSG00000099204	47057
ENSG00000099246	47058
ENSG00000099250	47059
ENSG00000099282	47060
ENSG00000099290	47061
ENSG00000099331	47062
ENSG00000099337	47063
ENSG00000099338	47064
ENSG00000099341	47065
ENSG00000099364	47066
ENSG00000099365	47067
ENSG00000099377	47068
ENSG00000099381	47069
ENSG00000099385	47070
ENSG00000099617	47071
ENSG00000099624	47072
ENSG00000099715	47073
ENSG00000099769	47074
ENSG00000099783	47075
ENSG00000099785	47076
ENSG00000099795	47077
ENSG00000099797	47078
ENSG00000099800	47079
ENSG00000099804	47080
ENSG00000099810	47081
ENSG00000099817	47082
ENSG00000099821	47083
ENSG00000099822	47084
ENSG00000099840	47085
ENSG00000099866	47086
ENSG00000099875	47087
ENSG00000099899	47088
ENSG00000099901	47089
ENSG00000099904	47090
ENSG00000099910	47091
ENSG00000099917	47092
ENSG00000099937	47093
ENSG00000099940	47094
ENSG00000099942	47095
ENSG00000099949	47096
ENSG00000099953	47097
ENSG00000099954	47098
ENSG00000099956	47099
ENSG00000099957	47100
ENSG00000099958	47101
ENSG00000099968	47102
ENSG00000099985	47103
ENSG00000099991	47104
ENSG00000099992	47105
ENSG00000099995	47106
ENSG00000099998	47107
ENSG00000100014	47108
ENSG00000100023	47109
ENSG00000100024	47110
ENSG00000100028	47111
ENSG00000100029	47112
ENSG00000100030	47113
ENSG00000100031	47114
ENSG00000100033	47115
ENSG00000100034	47116
ENSG00000100053	47117
ENSG00000100055	47118
ENSG00000100060	47119
ENSG00000100065	47120
ENSG00000100075	47121
ENSG00000100077	47122
ENSG00000100078	47123
ENSG00000100079	47124
ENSG00000100083	47125
ENSG00000100084	47126
ENSG00000100092	47127
ENSG00000100095	47128
ENSG00000100097	47129
ENSG00000100099	47130
ENSG00000100104	47131
ENSG00000100106	47132
ENSG00000100109	47133
ENSG00000100129	47134
ENSG00000100138	47135
ENSG00000100139	47136
ENSG00000100142	47137
ENSG00000100146	47138
ENSG00000100150	47139
ENSG00000100151	47140
ENSG00000100156	47141
ENSG00000100162	47142
ENSG00000100167	47143
ENSG00000100170	47144
ENSG00000100191	47145
ENSG00000100196	47146
ENSG00000100197	47147
ENSG00000100201	47148
ENSG00000100206	47149
ENSG00000100209	47150
ENSG00000100211	47151
ENSG00000100216	47152
ENSG00000100218	47153
ENSG00000100219	47154
ENSG00000100220	47155
ENSG00000100221	47156
ENSG00000100225	47157
ENSG00000100226	47158
ENSG00000100227	47159
ENSG00000100228	47160
ENSG00000100234	47161
ENSG00000100239	47162
ENSG00000100241	47163
ENSG00000100242	47164
ENSG00000100243	47165
ENSG00000100246	47166
ENSG00000100253	47167
ENSG00000100258	47168
ENSG00000100266	47169
ENSG00000100271	47170
ENSG00000100280	47171
ENSG00000100281	47172
ENSG00000100284	47173
ENSG00000100288	47174
ENSG00000100292	47175
ENSG00000100294	47176
ENSG00000100296	47177
ENSG00000100297	47178
ENSG00000100298	47179
ENSG00000100299	47180
ENSG00000100300	47181
ENSG00000100302	47182
ENSG00000100304	47183
ENSG00000100311	47184
ENSG00000100312	47185
ENSG00000100316	47186
ENSG00000100319	47187
ENSG00000100320	47188
ENSG00000100321	47189
ENSG00000100324	47190
ENSG00000100325	47191
ENSG00000100330	47192
ENSG00000100335	47193
ENSG00000100341	47194
ENSG00000100342	47195
ENSG00000100344	47196
ENSG00000100345	47197
ENSG00000100346	47198
ENSG00000100347	47199
ENSG00000100348	47200
ENSG00000100350	47201
ENSG00000100351	47202
ENSG00000100353	47203
ENSG00000100354	47204
ENSG00000100359	47205
ENSG00000100360	47206
ENSG00000100362	47207
ENSG00000100365	47208
ENSG00000100368	47209
ENSG00000100372	47210
ENSG00000100373	47211
ENSG00000100379	47212
ENSG00000100380	47213
ENSG00000100385	47214
ENSG00000100387	47215
ENSG00000100393	47216
ENSG00000100395	47217
ENSG00000100401	47218
ENSG00000100403	47219
ENSG00000100410	47220
ENSG00000100412	47221
ENSG00000100413	47222
ENSG00000100416	47223
ENSG00000100417	47224
ENSG00000100422	47225
ENSG00000100425	47226
ENSG00000100429	47227
ENSG00000100433	47228
ENSG00000100439	47229
ENSG00000100441	47230
ENSG00000100448	47231
ENSG00000100450	47232
ENSG00000100453	47233
ENSG00000100461	47234
ENSG00000100462	47235
ENSG00000100473	47236
ENSG00000100478	47237
ENSG00000100479	47238
ENSG00000100483	47239
ENSG00000100485	47240
ENSG00000100503	47241
ENSG00000100504	47242
ENSG00000100505	47243
ENSG00000100519	47244
ENSG00000100522	47245
ENSG00000100523	47246
ENSG00000100528	47247
ENSG00000100554	47248
ENSG00000100558	47249
ENSG00000100564	47250
ENSG00000100567	47251
ENSG00000100568	47252
ENSG00000100575	47253
ENSG00000100577	47254
ENSG00000100578	47255
ENSG00000100592	47256
ENSG00000100593	47257
ENSG00000100596	47258
ENSG00000100599	47259
ENSG00000100600	47260
ENSG00000100603	47261
ENSG00000100604	47262
ENSG00000100605	47263
ENSG00000100614	47264
ENSG00000100625	47265
ENSG00000100626	47266
ENSG00000100628	47267
ENSG00000100644	47268
ENSG00000100650	47269
ENSG00000100652	47270
ENSG00000100664	47271
ENSG00000100665	47272
ENSG00000100678	47273
ENSG00000100697	47274
ENSG00000100714	47275
ENSG00000100722	47276
ENSG00000100726	47277
ENSG00000100739	47278
ENSG00000100749	47279
ENSG00000100764	47280
ENSG00000100784	47281
ENSG00000100804	47282
ENSG00000100811	47283
ENSG00000100813	47284
ENSG00000100815	47285
ENSG00000100823	47286
ENSG00000100836	47287
ENSG00000100852	47288
ENSG00000100867	47289
ENSG00000100883	47290
ENSG00000100884	47291
ENSG00000100888	47292
ENSG00000100889	47293
ENSG00000100890	47294
ENSG00000100897	47295
ENSG00000100902	47296
ENSG00000100906	47297
ENSG00000100911	47298
ENSG00000100918	47299
ENSG00000100934	47300
ENSG00000100938	47301
ENSG00000100941	47302
ENSG00000100949	47303
ENSG00000100979	47304
ENSG00000100983	47305
ENSG00000100985	47306
ENSG00000100987	47307
ENSG00000100991	47308
ENSG00000100994	47309
ENSG00000100997	47310
ENSG00000101000	47311
ENSG00000101003	47312
ENSG00000101004	47313
ENSG00000101017	47314
ENSG00000101019	47315
ENSG00000101040	47316
ENSG00000101049	47317
ENSG00000101052	47318
ENSG00000101057	47319
ENSG00000101076	47320
ENSG00000101079	47321
ENSG00000101082	47322
ENSG00000101084	47323
ENSG00000101096	47324
ENSG00000101109	47325
ENSG00000101115	47326
ENSG00000101126	47327
ENSG00000101132	47328
ENSG00000101134	47329
ENSG00000101138	47330
ENSG00000101144	47331
ENSG00000101146	47332
ENSG00000101150	47333
ENSG00000101152	47334
ENSG00000101158	47335
ENSG00000101160	47336
ENSG00000101161	47337
ENSG00000101162	47338
ENSG00000101166	47339
ENSG00000101180	47340
ENSG00000101181	47341
ENSG00000101182	47342
ENSG00000101187	47343
ENSG00000101188	47344
ENSG00000101189	47345
ENSG00000101191	47346
ENSG00000101193	47347
ENSG00000101197	47348
ENSG00000101199	47349
ENSG00000101200	47350
ENSG00000101203	47351
ENSG00000101204	47352
ENSG00000101210	47353
ENSG00000101213	47354
ENSG00000101222	47355
ENSG00000101224	47356
ENSG00000101236	47357
ENSG00000101246	47358
ENSG00000101247	47359
ENSG00000101255	47360
ENSG00000101265	47361
ENSG00000101266	47362
ENSG00000101276	47363
ENSG00000101280	47364
ENSG00000101282	47365
ENSG00000101290	47366
ENSG00000101292	47367
ENSG00000101294	47368
ENSG00000101298	47369
ENSG00000101307	47370
ENSG00000101310	47371
ENSG00000101323	47372
ENSG00000101327	47373
ENSG00000101333	47374
ENSG00000101335	47375
ENSG00000101336	47376
ENSG00000101343	47377
ENSG00000101346	47378
ENSG00000101347	47379
ENSG00000101349	47380
ENSG00000101350	47381
ENSG00000101361	47382
ENSG00000101365	47383
ENSG00000101367	47384
ENSG00000101384	47385
ENSG00000101400	47386
ENSG00000101405	47387
ENSG00000101407	47388
ENSG00000101412	47389
ENSG00000101413	47390
ENSG00000101417	47391
ENSG00000101421	47392
ENSG00000101425	47393
ENSG00000101438	47394
ENSG00000101439	47395
ENSG00000101442	47396
ENSG00000101443	47397
ENSG00000101444	47398
ENSG00000101447	47399
ENSG00000101448	47400
ENSG00000101452	47401
ENSG00000101457	47402
ENSG00000101460	47403
ENSG00000101463	47404
ENSG00000101464	47405
ENSG00000101470	47406
ENSG00000101473	47407
ENSG00000101489	47408
ENSG00000101493	47409
ENSG00000101546	47410
ENSG00000101557	47411
ENSG00000101558	47412
ENSG00000101574	47413
ENSG00000101577	47414
ENSG00000101608	47415
ENSG00000101624	47416
ENSG00000101638	47417
ENSG00000101639	47418
ENSG00000101654	47419
ENSG00000101665	47420
ENSG00000101670	47421
ENSG00000101680	47422
ENSG00000101695	47423
ENSG00000101751	47424
ENSG00000101752	47425
ENSG00000101773	47426
ENSG00000101782	47427
ENSG00000101811	47428
ENSG00000101812	47429
ENSG00000101843	47430
ENSG00000101844	47431
ENSG00000101846	47432
ENSG00000101849	47433
ENSG00000101850	47434
ENSG00000101856	47435
ENSG00000101868	47436
ENSG00000101871	47437
ENSG00000101882	47438
ENSG00000101890	47439
ENSG00000101892	47440
ENSG00000101898	47441
ENSG00000101901	47442
ENSG00000101911	47443
ENSG00000101916	47444
ENSG00000101938	47445
ENSG00000101945	47446
ENSG00000101958	47447
ENSG00000101966	47448
ENSG00000101972	47449
ENSG00000101974	47450
ENSG00000101977	47451
ENSG00000101981	47452
ENSG00000101986	47453
ENSG00000101997	47454
ENSG00000102001	47455
ENSG00000102003	47456
ENSG00000102010	47457
ENSG00000102021	47458
ENSG00000102030	47459
ENSG00000102032	47460
ENSG00000102038	47461
ENSG00000102043	47462
ENSG00000102048	47463
ENSG00000102054	47464
ENSG00000102057	47465
ENSG00000102076	47466
ENSG00000102078	47467
ENSG00000102081	47468
ENSG00000102098	47469
ENSG00000102100	47470
ENSG00000102103	47471
ENSG00000102104	47472
ENSG00000102119	47473
ENSG00000102125	47474
ENSG00000102128	47475
ENSG00000102144	47476
ENSG00000102145	47477
ENSG00000102158	47478
ENSG00000102172	47479
ENSG00000102174	47480
ENSG00000102178	47481
ENSG00000102181	47482
ENSG00000102189	47483
ENSG00000102218	47484
ENSG00000102221	47485
ENSG00000102225	47486
ENSG00000102226	47487
ENSG00000102230	47488
ENSG00000102239	47489
ENSG00000102241	47490
ENSG00000102243	47491
ENSG00000102245	47492
ENSG00000102265	47493
ENSG00000102287	47494
ENSG00000102302	47495
ENSG00000102309	47496
ENSG00000102312	47497
ENSG00000102316	47498
ENSG00000102359	47499
ENSG00000102362	47500
ENSG00000102384	47501
ENSG00000102385	47502
ENSG00000102387	47503
ENSG00000102390	47504
ENSG00000102393	47505
ENSG00000102401	47506
ENSG00000102445	47507
ENSG00000102452	47508
ENSG00000102466	47509
ENSG00000102468	47510
ENSG00000102471	47511
ENSG00000102524	47512
ENSG00000102539	47513
ENSG00000102547	47514
ENSG00000102554	47515
ENSG00000102572	47516
ENSG00000102575	47517
ENSG00000102580	47518
ENSG00000102595	47519
ENSG00000102606	47520
ENSG00000102678	47521
ENSG00000102683	47522
ENSG00000102699	47523
ENSG00000102710	47524
ENSG00000102738	47525
ENSG00000102743	47526
ENSG00000102753	47527
ENSG00000102755	47528
ENSG00000102760	47529
ENSG00000102780	47530
ENSG00000102786	47531
ENSG00000102804	47532
ENSG00000102837	47533
ENSG00000102854	47534
ENSG00000102858	47535
ENSG00000102870	47536
ENSG00000102871	47537
ENSG00000102879	47538
ENSG00000102882	47539
ENSG00000102886	47540
ENSG00000102891	47541
ENSG00000102893	47542
ENSG00000102900	47543
ENSG00000102901	47544
ENSG00000102908	47545
ENSG00000102910	47546
ENSG00000102921	47547
ENSG00000102931	47548
ENSG00000102935	47549
ENSG00000102962	47550
ENSG00000102967	47551
ENSG00000102970	47552
ENSG00000102974	47553
ENSG00000102977	47554
ENSG00000102978	47555
ENSG00000102981	47556
ENSG00000102996	47557
ENSG00000103018	47558
ENSG00000103024	47559
ENSG00000103035	47560
ENSG00000103037	47561
ENSG00000103043	47562
ENSG00000103044	47563
ENSG00000103047	47564
ENSG00000103051	47565
ENSG00000103056	47566
ENSG00000103061	47567
ENSG00000103064	47568
ENSG00000103066	47569
ENSG00000103067	47570
ENSG00000103089	47571
ENSG00000103091	47572
ENSG00000103111	47573
ENSG00000103121	47574
ENSG00000103126	47575
ENSG00000103148	47576
ENSG00000103150	47577
ENSG00000103152	47578
ENSG00000103160	47579
ENSG00000103168	47580
ENSG00000103174	47581
ENSG00000103187	47582
ENSG00000103194	47583
ENSG00000103196	47584
ENSG00000103197	47585
ENSG00000103199	47586
ENSG00000103202	47587
ENSG00000103222	47588
ENSG00000103227	47589
ENSG00000103241	47590
ENSG00000103245	47591
ENSG00000103248	47592
ENSG00000103249	47593
ENSG00000103257	47594
ENSG00000103260	47595
ENSG00000103264	47596
ENSG00000103266	47597
ENSG00000103274	47598
ENSG00000103275	47599
ENSG00000103310	47600
ENSG00000103313	47601
ENSG00000103316	47602
ENSG00000103319	47603
ENSG00000103326	47604
ENSG00000103335	47605
ENSG00000103342	47606
ENSG00000103343	47607
ENSG00000103351	47608
ENSG00000103353	47609
ENSG00000103355	47610
ENSG00000103356	47611
ENSG00000103363	47612
ENSG00000103365	47613
ENSG00000103375	47614
ENSG00000103381	47615
ENSG00000103415	47616
ENSG00000103449	47617
ENSG00000103460	47618
ENSG00000103479	47619
ENSG00000103485	47620
ENSG00000103489	47621
ENSG00000103490	47622
ENSG00000103494	47623
ENSG00000103496	47624
ENSG00000103502	47625
ENSG00000103507	47626
ENSG00000103510	47627
ENSG00000103522	47628
ENSG00000103540	47629
ENSG00000103544	47630
ENSG00000103546	47631
ENSG00000103549	47632
ENSG00000103550	47633
ENSG00000103569	47634
ENSG00000103599	47635
ENSG00000103642	47636
ENSG00000103653	47637
ENSG00000103657	47638
ENSG00000103671	47639
ENSG00000103707	47640
ENSG00000103723	47641
ENSG00000103740	47642
ENSG00000103769	47643
ENSG00000103811	47644
ENSG00000103855	47645
ENSG00000103876	47646
ENSG00000103888	47647
ENSG00000103932	47648
ENSG00000103942	47649
ENSG00000103978	47650
ENSG00000103994	47651
ENSG00000103995	47652
ENSG00000104043	47653
ENSG00000104044	47654
ENSG00000104055	47655
ENSG00000104064	47656
ENSG00000104067	47657
ENSG00000104081	47658
ENSG00000104112	47659
ENSG00000104131	47660
ENSG00000104133	47661
ENSG00000104140	47662
ENSG00000104142	47663
ENSG00000104147	47664
ENSG00000104154	47665
ENSG00000104164	47666
ENSG00000104205	47667
ENSG00000104219	47668
ENSG00000104221	47669
ENSG00000104228	47670
ENSG00000104267	47671
ENSG00000104290	47672
ENSG00000104299	47673
ENSG00000104312	47674
ENSG00000104313	47675
ENSG00000104320	47676
ENSG00000104321	47677
ENSG00000104325	47678
ENSG00000104327	47679
ENSG00000104331	47680
ENSG00000104332	47681
ENSG00000104343	47682
ENSG00000104356	47683
ENSG00000104361	47684
ENSG00000104365	47685
ENSG00000104368	47686
ENSG00000104369	47687
ENSG00000104371	47688
ENSG00000104375	47689
ENSG00000104381	47690
ENSG00000104388	47691
ENSG00000104408	47692
ENSG00000104412	47693
ENSG00000104413	47694
ENSG00000104419	47695
ENSG00000104427	47696
ENSG00000104432	47697
ENSG00000104435	47698
ENSG00000104447	47699
ENSG00000104450	47700
ENSG00000104490	47701
ENSG00000104499	47702
ENSG00000104517	47703
ENSG00000104518	47704
ENSG00000104522	47705
ENSG00000104524	47706
ENSG00000104529	47707
ENSG00000104549	47708
ENSG00000104611	47709
ENSG00000104613	47710
ENSG00000104626	47711
ENSG00000104635	47712
ENSG00000104643	47713
ENSG00000104660	47714
ENSG00000104671	47715
ENSG00000104687	47716
ENSG00000104689	47717
ENSG00000104691	47718
ENSG00000104695	47719
ENSG00000104722	47720
ENSG00000104723	47721
ENSG00000104728	47722
ENSG00000104738	47723
ENSG00000104755	47724
ENSG00000104756	47725
ENSG00000104763	47726
ENSG00000104765	47727
ENSG00000104774	47728
ENSG00000104783	47729
ENSG00000104804	47730
ENSG00000104805	47731
ENSG00000104812	47732
ENSG00000104814	47733
ENSG00000104823	47734
ENSG00000104824	47735
ENSG00000104825	47736
ENSG00000104826	47737
ENSG00000104827	47738
ENSG00000104833	47739
ENSG00000104835	47740
ENSG00000104848	47741
ENSG00000104852	47742
ENSG00000104856	47743
ENSG00000104863	47744
ENSG00000104870	47745
ENSG00000104872	47746
ENSG00000104879	47747
ENSG00000104880	47748
ENSG00000104881	47749
ENSG00000104883	47750
ENSG00000104884	47751
ENSG00000104885	47752
ENSG00000104886	47753
ENSG00000104888	47754
ENSG00000104889	47755
ENSG00000104892	47756
ENSG00000104894	47757
ENSG00000104897	47758
ENSG00000104899	47759
ENSG00000104903	47760
ENSG00000104904	47761
ENSG00000104907	47762
ENSG00000104915	47763
ENSG00000104918	47764
ENSG00000104921	47765
ENSG00000104936	47766
ENSG00000104938	47767
ENSG00000104941	47768
ENSG00000104946	47769
ENSG00000104951	47770
ENSG00000104953	47771
ENSG00000104960	47772
ENSG00000104964	47773
ENSG00000104967	47774
ENSG00000104969	47775
ENSG00000104972	47776
ENSG00000104973	47777
ENSG00000104974	47778
ENSG00000104976	47779
ENSG00000104980	47780
ENSG00000104998	47781
ENSG00000105048	47782
ENSG00000105053	47783
ENSG00000105058	47784
ENSG00000105063	47785
ENSG00000105085	47786
ENSG00000105088	47787
ENSG00000105122	47788
ENSG00000105135	47789
ENSG00000105136	47790
ENSG00000105137	47791
ENSG00000105141	47792
ENSG00000105143	47793
ENSG00000105146	47794
ENSG00000105171	47795
ENSG00000105173	47796
ENSG00000105176	47797
ENSG00000105185	47798
ENSG00000105186	47799
ENSG00000105193	47800
ENSG00000105197	47801
ENSG00000105202	47802
ENSG00000105220	47803
ENSG00000105221	47804
ENSG00000105223	47805
ENSG00000105227	47806
ENSG00000105229	47807
ENSG00000105245	47808
ENSG00000105246	47809
ENSG00000105248	47810
ENSG00000105251	47811
ENSG00000105254	47812
ENSG00000105258	47813
ENSG00000105270	47814
ENSG00000105281	47815
ENSG00000105287	47816
ENSG00000105289	47817
ENSG00000105298	47818
ENSG00000105321	47819
ENSG00000105323	47820
ENSG00000105325	47821
ENSG00000105327	47822
ENSG00000105329	47823
ENSG00000105339	47824
ENSG00000105341	47825
ENSG00000105355	47826
ENSG00000105357	47827
ENSG00000105364	47828
ENSG00000105366	47829
ENSG00000105369	47830
ENSG00000105371	47831
ENSG00000105372	47832
ENSG00000105373	47833
ENSG00000105374	47834
ENSG00000105376	47835
ENSG00000105379	47836
ENSG00000105383	47837
ENSG00000105388	47838
ENSG00000105392	47839
ENSG00000105393	47840
ENSG00000105397	47841
ENSG00000105398	47842
ENSG00000105401	47843
ENSG00000105402	47844
ENSG00000105404	47845
ENSG00000105409	47846
ENSG00000105426	47847
ENSG00000105428	47848
ENSG00000105429	47849
ENSG00000105438	47850
ENSG00000105443	47851
ENSG00000105464	47852
ENSG00000105483	47853
ENSG00000105486	47854
ENSG00000105492	47855
ENSG00000105497	47856
ENSG00000105499	47857
ENSG00000105509	47858
ENSG00000105514	47859
ENSG00000105516	47860
ENSG00000105520	47861
ENSG00000105538	47862
ENSG00000105549	47863
ENSG00000105550	47864
ENSG00000105552	47865
ENSG00000105556	47866
ENSG00000105559	47867
ENSG00000105568	47868
ENSG00000105583	47869
ENSG00000105605	47870
ENSG00000105607	47871
ENSG00000105609	47872
ENSG00000105612	47873
ENSG00000105613	47874
ENSG00000105617	47875
ENSG00000105618	47876
ENSG00000105619	47877
ENSG00000105639	47878
ENSG00000105640	47879
ENSG00000105641	47880
ENSG00000105642	47881
ENSG00000105647	47882
ENSG00000105649	47883
ENSG00000105650	47884
ENSG00000105655	47885
ENSG00000105656	47886
ENSG00000105662	47887
ENSG00000105664	47888
ENSG00000105668	47889
ENSG00000105669	47890
ENSG00000105671	47891
ENSG00000105675	47892
ENSG00000105677	47893
ENSG00000105679	47894
ENSG00000105695	47895
ENSG00000105697	47896
ENSG00000105698	47897
